,comment_id,Comment,word_length
2554,4397,Finished as assigned,6.0
2555,4398,"With this task, She learnt how to find solutions on her. There was creative thinking as skill.",4.588235294117647
2556,4399,"on this week, each team member took up duties and responsibilities assigned to them and performed well in that regard. yes, there were changes on the time difference in Canada and this delayed the start of our workshops  and as per the failure of the gather town as a tool for monitoring and smooth interaction between interns and students, interns resorted to uploading students assignments on a drive.",4.926470588235294
2557,4400,"Simon has successfully completed this week's tasks. For some reason, he switched from coding to netwoking and he's doing well.",5.35
2558,4401,Simon has successfully completed this week's tasks. He is supposed to write end of internship report explaining in detail all the new skills he has acquired.,5.076923076923077
2559,4402,"A successful week, everything was delivered on time.",5.625
2560,4403,More experience on the job will help him get comfortable working with third-party services and API's.,5.375
2561,4405,all tasks were performed to perfection,5.5
2562,4411,Stacey is doing well. She has completed this week's tasks without any challenge.,5.230769230769231
2563,4412,The tasks and activities were successfully completed with no further errors. The mentioned systems are working and in good condition.,5.7
2564,4415,"To avoid injuries and other minor issues, I encourage Simon to be careful when working with PCs and networking equipment",5.05
2565,4416,"Simon can now set up a network and also share resources on a LAN ( like printers, documents, internet connection..etc )  with ease.",4.695652173913044
2566,4417,"Apart from power black outs, Simon has successfully completed this week's tasks.",5.75
2567,4418,I encourage Simon to perfect linux because it's a very good operating system in terms of security.,4.823529411764706
2568,4419,"To avoid minor injuries, I encourage Simon to always be careful when dismantling desktops.",5.5
2569,4420,Simon has perfected Cisco IOS commands. He can now configure routing protocols on layer 3 devices with ease.,5.055555555555555
2570,4421,Do more research about linux systems.,5.333333333333333
2571,4423,Her learnability has been high when it came to understanding GIT and PHP skills,4.714285714285714
2572,4424,Matthew is advised to pay attention to details,4.875
2573,4425,"undoubtedly, all these tasks mentioned were to be done and was done perfectly with relevant efforts put in place by Herbert and team members. coding was our last workshop and I'm proud of the team for seeing this through despite the challenges that were uncontrollable on our side.",4.875
2574,4426,you are encouraged to read more about windows servers,5.0
2575,4427,you are encouraged to keep practicing and reading more.,5.222222222222222
2576,4429,Challenges noted and will be addressed,5.5
2577,4430,the report was reviewed and guidance was provided.,5.375
2578,4431,Clarissa has started internship and she is doing well. We look forward to equipping her with hands-on skills in Networking and Systems Administration,5.521739130434782
2579,4432,"Apart from one minor incident, Clarissa has successfully completed this week's tasks.",6.166666666666667
2580,4433,She come now interconnect and configure layer 2 & 3 devices with ease.,4.461538461538462
2581,4434,"Clarissa has successfully completed this week's tasks. She can now set up a LAN with a number of end devices (PCs), and also share resources like printers, internet connection..etc on the network.",5.15625
2582,4435,She has successfully completed this week's tasks.,6.142857142857143
2583,4436,Clarissa has successfully finished internship. She is supposed to write end of internship report explaining in detail all the skills she has acquired.,5.565217391304348
2584,4437,"Been punctual, on time and selfless when it came to finishing her tasks.",4.615384615384615
2585,4438,Support for the active directory cleanup project is commended,5.888888888888889
2586,4440,"Herbert learnt how to fully use the canva.com tools to start working on his workshop manuals. He has also collaborated with his colleagues to complete the activity reports, Bi-Weekly reports and the Final project reports. Once again thanks for the great work Herbert.",5.232558139534884
2587,4441,Herbert has successfully completed all the manuals for the workshops that he participated in. He has also completed his final internship report which was officially signed and stamped by me. All tasks that were assigned to him have been completed to our expectations. Herbert has been a wonderful intern and we appreciate his commitment to completing his internship and for being a good team member to his colleagues.,5.147058823529412
2588,4442,"Sarah has successfully finished internship. She has acquired hands-on skills in networking, systems administration, PC repair and software maintenance. She is supposed to write end of internship report explaining in detail all the new skills she has acquired.",5.842105263157895
2589,4443,I encourage Kenneth to get used to debugging coding errors because it's part of coding.,4.866666666666666
2590,4444,Kenneth has successfully finished internship. He is supposed to use his newly acquired coding skills to solve a real world problem and present the solution to the field supervisor at Stratcom. He is also supposed to write end of internship report explaining in detail all the new skills he has acquired.,4.96078431372549
2591,4445,Identified challenges will be addressed during Matthew's session with the system Administrator in charge of active directory,6.352941176470588
2592,4458,Commended for support during Preventive Maintenance,7.666666666666667
2593,4464,Stacey has to get used to debugging coding errors since it's part of coding. She is also supposed to write end of internship report explaining in detail all the new skills she has acquired.,4.588235294117647
2594,4484,"He managed to always report on time, and get we taken through the entire company rules and regulations",4.722222222222222
2595,4485,"This was done from Jinja at one of our techparks.
He performed really well on the server rack assembly.",4.473684210526316
2596,4488,"The jituganda.com website was already up and running, all we needed was the maintenance and its completion",5.294117647058823
2597,4489,Nice work,4.0
2598,4490,Good Work!,4.5
2599,4491,"He has done great work at writing documentation and making diagrams.
Completed all tasks that have been assigned to him.",5.05
2600,4492,"Still punctual. He has a good project idea. He maintains demonstrating exceptional computer skills.
He is highly appreciated by his colleagues.",5.857142857142857
2601,4493,"The attendance for this week has been made online.
He has continued to maintain a good working relationship with team members he was assigned too. Asks to learn and has been attentive during all the training.",4.805555555555555
2602,4495,IT Help desk managed well.,4.4
2603,4496,all pending tasks were accomplished by Edwin,5.428571428571429
2604,4497,all tasks were perfectly done by edwin,4.571428571428571
2605,4498,all tasks executed to perfection,5.6
2606,4499,all tasks were done by Edwin without supervision,5.125
2607,4500,all tasks were were excepptionally done,5.666666666666667
2608,4501,all tasks well done,4.0
2609,4554,Malcolm has successfully finished the first week of internship. I encourage him to always contact the Trainer incase of any difficulty.,5.476190476190476
2610,4555,Hamza has successfully completed the first week of internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,5.038461538461538
2611,4556,"Jeremiah has started internship. We are going to equip him with hands-on skills and practical competence in Networking, Coding, PC repair & software maintenance for the next 6 weeks.",5.310344827586207
2612,4559,Progressive,11.0
2613,4564,Winnie has started internship and she is doing well. We are going to equip her with hands-on skills for the next 6 weeks.,4.304347826086956
2614,4567,Brian has started internship and he is doing well. We are going to equip him with hands-on skills for the next 6 weeks.,4.217391304347826
2615,4568,Richards has started internship and he is doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,4.6923076923076925
2616,4571,"Pius has successfully completed the first week of internship, and he is doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks",4.709677419354839
2617,4572,Desire has started internship and she is doing well. We are going to equip her with hands-on skills for the next 6 weeks.,4.304347826086956
2618,4573,"Despite a few challenges, especially transport costs, Keneth has managed to  complete the first week of internship. We wish him the very best.",5.173913043478261
2619,4574,Happy With The Progress but you need to improve problem solving skills and focus on thinking outside the box on  some solutions to simply  understand business logic better!!!! good Go Peter,5.064516129032258
2620,4575,Watson has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,4.9523809523809526
2621,4577,Joanita has successfully finished the first week of internship. I encourage her to move with friends after training sessions.,5.631578947368421
2622,4578,Mark has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,4.857142857142857
2623,4580,"Despite a few challenges, Powell has managed to complete the first week of internship.",5.214285714285714
2624,4582,VERY GOOD,4.0
2625,4583,"Despite a few challenges, Levin has managed to complete the first week of internship. I encourage him to always contact the Trainer incase of any difficulty.",5.076923076923077
2626,4584,"Azah has started internship. We are going to equip her with hands-on skills in Networking & Systems Administration, Coding,  PC repair & Software Maintenance.",5.583333333333333
2627,4588,Rajab has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,4.904761904761905
2628,4589,Sharifah has successfully completed the first week of internship without any challenges. We are going to equip her with hands-on skills and practical competence for the next 6 weeks.,5.310344827586207
2629,4591,Ibrahim has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks. I encourage him to  buy his personal PC tool kit.,4.645161290322581
2630,4592,"Despite a few challenges, Derick has managed to complete the first week of internship and he is doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.",4.611111111111111
2631,4593,Bonny has managed to complete the first week of internship. I encourage him to get used to performing PC tests because that's what technicians do. He should also contact the Trainer incase of any difficulty.,4.942857142857143
2632,4595,Apollo has started internship and he's doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,4.8
2633,4596,Ahmed has started internship and  he is doing well. We are going to equip him with hands-on skills and practical competence.,4.904761904761905
2634,4597,"Derrick has started internship and he is doing well. We are going to equip him with hands-on skills in Coding, Networking and systems Administration, PC repair and software maintenance for the next 6 weeks. .",4.9714285714285715
2635,4598,"Michael has successfully completed the first week of internship. For practice purposes, I encourage him to buy a PC tool kit and to always contact the Trainer in case of any difficulty.",4.8125
2636,4601,Very Good,4.0
2637,4602,"introduced to website designing, 
inquisitive",8.0
2638,4603,"Good Time Management Skills

She demonstrated goog computational ability.",7.111111111111111
2639,4604,Kisa has started internship. We are going to equip her with hands-on skills and practical competence for the next 6 weeks.,4.857142857142857
2640,4605,She demonstrated great technical ability and she managed to completely recover data and as well remove computer windows login password,5.75
2641,4606,"Mmiiro was extremely eager to learn and take on new challenges. 
He was very comfortable in speaking with the team over the zoom. However,
meeting face to face with our other team, he was a little hesitant at first until his
confidence was built up.
He also found a lot of challenges getting used to the Linux environment",4.5344827586206895
2642,4608,"Despite some challenges, Mark has managed to complete the first of internship. We wish him the very best.",4.888888888888889
2643,4611,Iffah has started internship and she is doing well so far. We are going to equip her with hands-on skills and practical competence.,4.739130434782608
2644,4612,Noellah has started internship and she is doing well. We are going to equip her with hands-on skills and practical competence for the next 6 weeks.,4.6923076923076925
2645,4613,Mark has started internship. We are going to equip him with hands-on skills and practical competence for  the next 6 weeks.,4.857142857142857
2646,4614,"Yiga is already conversant with some machine learning models especially for computer vision. I asked him to re -implement a training pipeline for an image classification task. I was very impressed by how fast he has adopted the new technologies, especially using tensorflow on Google colab and he executed the task exceptionally. I believe due to his quick learning curve, we shall be able to accomplish alot over the next few weeks.",5.027777777777778
2647,4615,very Good,4.0
2648,4616,Progressive,11.0
2649,4619,"Samuel has successfully completed the first week of internship without any challenges. For the next 6 weeks, we are going to equip him with hands-on skills and practical competence.",5.275862068965517
2650,4620,"Timothy has started internship and he is doing well. His sessions were interrupted because of power black outs in our area. Fortunately, we have a stand by generator.",4.964285714285714
2651,4621,"Good time management.
Excellent knowledge in areas outside his major.",6.0
2652,4622,"Despite transport costs, Philip has managed to complete the first week of internship. I encourage him to plan his movements a bit early so that he can spend less on transport.",4.67741935483871
2653,4623,Peter has successfully completed the first week of internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,5.038461538461538
2654,4624,"Great work Angela. The dedication being put into the tasks given is wonderful. Keep it up. 

Looking forward to this week's output",4.863636363636363
2655,4625,"Great work Deborah. The dedication being put into the tasks given is wonderful. Keep it up. 

Looking forward to this week's output",4.909090909090909
2656,4626,Progressive,11.0
2657,4628,The student completed the abovementioned tasks satisfactorily.,8.0
2658,4629,Lukia has started internship and she is doing well. We are going to equip her with hands-on skills and practical competence.,4.9523809523809526
2659,4630,"Despite a few challenges, Resty has managed to complete the first week of internship. We are going to equip her with hands-on skills for the next 6 weeks.",4.535714285714286
2660,4631,The student completed the abover mentioned tasks satisfactorily.,7.125
2661,4632,Mercy has successfully completed the first week of internship. I encourage her to always contact the Trainer incase of any difficult concept.,5.454545454545454
2662,4633,"The intern has actively worked to improve his technical skills in an area that presented a personal challenge, networking.
He is able to handle constructive criticism well and use it to improve where necessary.
The intern has been able to quickly create rapport with office colleagues and works well in a team.",4.980769230769231
2663,4634,"Despite a few challenges, John has completed the first week of internship. I encourage him to plan his movements a bit early so that he can spend less on transport.",4.5
2664,4635,"Great work Peter. The dedication being put into the tasks given is wonderful. Keep it up. 

Looking forward to this week's output",4.818181818181818
2665,4638,Muhammad has successfully completed the first week of internship and he is doing well. We are going to equip him with hands-on skills and practical competence.,5.153846153846154
2666,4640,"Allan is agile, his commitment to IT work is promising and we are sure by the end of his internship he will be in a good shape professionally.",4.107142857142857
2667,4641,"Priscilla is a hardworking person. Plus, she keeps time.",5.333333333333333
2668,4643,Alex has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,4.857142857142857
2669,4644,Edwin has successfully completed the first week of internship. We are going to equip her with hands-on skills and practical competence for the next 6 weeks. I encourage Edwin to plan his movements a bit early so that he can spend less on transport.,4.659090909090909
2670,4645,"Since she reported this week, we started with the basics",4.7
2671,4646,"Student has a positive attitude towards assigned tasks , she is well composed and has good interpersonal skills",5.222222222222222
2672,4647,"-Got to learn how to write an official Ministry report specifically its structure and details especially using non-technical language to explain technical details.
-Got familiar with the Uganda Broadband policy.",6.066666666666666
2673,4648,Samuel has started internship. We are going to equip him with hands-on skills for the next 6 weeks.,4.555555555555555
2674,4649,"No comment for the first week since we have not had any work related interactions, the onboarding has also not yet started.",4.636363636363637
2675,4650,Progressive,11.0
2676,4652,"No comment for the first week since we have not had any work related interactions, the onboarding has also not yet started.",4.636363636363637
2677,4653,"The intern was welcomed and taken through the Ministry's structure and functions of the department in which he is attached. The supervisor informed him of her expectations from the internship and also his expectations were received to inform the design of the training program / schedule.

The intern was tasked to read more about the Ministry and her Agencies to improve on his understanding of the sector and its role.

The Supervisor was to design and share the training schedule for the intern.",4.9879518072289155
2678,4654,Aaron has started internship and he is doing well. We are going to equip him with hands-on skills for the next 6 weeks.,4.217391304347826
2679,4656,"Angel has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff.
she Demonstrates “team player” behavior views individual success as imperative to Boosted Technologies' success.
Angel is Direct, straightforward, honest and polite.
She Looks for ways to streamline procedures to improve efficiency and work relations with in the company. 
Angel has Always asked questions and seeked guidance when not sure of what to do throughout the week. She has managed the intern emails well and updating the company's financial records. She is has an outstanding performance.",5.585858585858586
2680,4657,Polycarp has started internship. We are going to equip him with hands-on skills and practical competence.,5.625
2681,4658,"Erina has started internship, and she is ready to acquire new skills. I encourage her to always contact the Trainer incase of any difficulty.",4.916666666666667
2682,4659,"Yiga has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff.",5.375
2683,4660,"Well done Cathy, we have shared with her about the system she will be developing and the functionalities, and as she has stated by the end of first week, I would login and even create batch and still see the batch created in the table.

we are moving on well basically",4.254901960784314
2684,4661,"Eluk has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff.",5.375
2685,4662,"-Knows how to use asana,
-He has not taken on any task
-He didn't pay attention to details",4.055555555555555
2686,4663,"Yes, he is not a bad boy according to what i saw because he is serious in what he is doing he even wakes up early in the morning and he always be the first at the entrance, but am still observing him since it was the first week and he managed to help us because someone came from KUMUSOFT company and they taught him how to do intergration he learnt it well he is a fast learner according to what am seeing",3.9036144578313254
2687,4665,"Brian has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff.",5.416666666666667
2688,4666,"-Attends meetings and collaborates 
-He is active in his current task
-Punctual and keeps time",5.266666666666667
2689,4667,Miss Nakityo noted down the challenges we faced during the zoom session and suggested possible solutions to the Online Presence Manager on how they can be over come.,4.928571428571429
2690,4668,Dickens has started internship and he is doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,4.653846153846154
2691,4669,"-Open to learning and quick in understanding the task
- Punctual and keeps time
-She is confident and behaves well remotely.",4.9523809523809526
2692,4670,"Good progress addressing pending issues especially identifying those bugs not included in the previous bug list.
Ensured this timely delivery of tasks is maintained.
Nice to see progress on setting up the team on-boarding (Vincent). 
consider pivotal tracker as an option for project management.",5.704545454545454
2693,4673,David ha started internship and he is doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,4.538461538461538
2694,4674,Elizabeth has consistently arrives to work on time in the first week of orientation.,5.071428571428571
2695,4675,He has shown amazing learning capability to implement the data analytics starter task this week. I am impressed as he did not have a background in using pandas and matplotlib which were the 2 key packages for accomplishing the task. This should help him get an idea of some of the kind of work typically done at this research lab.,4.516666666666667
2696,4676,Paula has started internship and she is doing well. We are going to equip her with hands-on skills and practical competence.,4.9523809523809526
2697,4677,The progress is impressive.,6.0
2698,4678,Noel Was able to complete the introductory concepts in regards to the Framework being used (Angular),5.3125
2699,4679,Hilbert has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,5.0
2700,4680,"Whitney has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff.",5.5
2701,4682,Very good,4.0
2702,4684,"good progress, we decided to first go slow as she understands the foundational principles. She is copying on well.",5.052631578947368
2703,4685,"Self-appointed as supervisor.
An active contributor and loves collaborating
Keep all tasks organized in asana.",6.4
2704,4686,Titus has successfully completed the first week of internship with out any challenges. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,5.033333333333333
2705,4687,"Catherine has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff.",5.583333333333333
2706,4688,Gloria has successfully finished the first week of internship without any challenges. She is doing well.,5.5625
2707,4689,"the student was gradually improving, abiding by instructions and being positive towards learning.",6.538461538461538
2708,4690,"-Cooperates well with other work colleagues 
-Keeps time
-Adapts easily with new technology",6.0
2709,4691,Francis has consistently arrives to work on time in the first week of orientation.,4.928571428571429
2710,4692,"Despite a few challenges, Owen has managed to complete the first week of internship. We are going to equip him with hands-on skills and practical competence.",5.076923076923077
2711,4693,"Vivian has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff.",5.458333333333333
2712,4694,Precious has successfully completed the first week of internship with out any challenges. We are going to equip him with hands-on skills and practical competence.,5.52
2713,4696,Udoh has started internship. We are going to equip him with hands-on skills and practical competence for the next  6 weeks.,4.857142857142857
2714,4697,Collins has started internship and he is doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,4.653846153846154
2715,4698,Innocent has started internship. I encourage him to get used to the distance since internship is only for 6 weeks.,4.75
2716,4699,"Ambrozio has successfully completed the first week of internship. we are going to equip him with hands-on skills and practical competence for the next 6 weeks. For practice purposes, I encourage him to buy his own PC tool kit.",4.82051282051282
2717,4700,Good environment setup for development,6.8
2718,4701,Nicholas has started internship and he is doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,4.6923076923076925
2719,4702,"Appointed as Team Leader for Software Development.
He is a distinguished software developer.
He loves coding and keeps time, and performs any other duty without supervision.",5.6923076923076925
2720,4703,"Anna has successfully completed the first week of internship with out any challenges, and she is doing well. We are going to equip her with hands-on skills and practical competence for the next 6 weeks.",4.8
2721,4704,"Jacintah has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff. 
For internet, may be it is limited but not poor. We have a good internet connection in Uganda.",5.0
2722,4705,Very Good,4.0
2723,4706,Mathew has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,4.9523809523809526
2724,4707,"The first,  He was given some books to research about different CCTV camera installation.",5.357142857142857
2725,4708,"-Completes tasks in time and delivers
-Collaborate with colleagues in asana
-Adapts easily with new technologies",6.0625
2726,4709,"Moreen has successfully completed the first week of internship with out any challenges, and she is doing well. We are going to equip her with hands-on skills and practical competence for the next 6 weeks. I encourage her to buy her own PC tool kit.",4.533333333333333
2727,4710,"Good progress,got no hardships introducing her to the the language",5.7
2728,4711,"Innocent has started internship and he is doing well.  We are going to equip him with hands-on skills in Networking & Systems Administration, Coding and PC repair / software maintenance.",5.2
2729,4713,This was a blended individual and team activity and the personal demonstrated good performance at achieving tasks in a timely manner.,5.380952380952381
2730,4714,"Pays good attention during training sessions,
Sharp and learns faster,
Manages time well,
Dressing code is very good.",5.555555555555555
2731,4716,this was an introductory week for the student to understand the organizational setup,5.538461538461538
2732,4717,"Appointed as Team Leader for Mobile Application Development.
He is committed and dedicated to work.
He loves fixing bugs.",5.421052631578948
2733,4718,Jesca has been an engaging intern.. Follows instructions.,6.25
2734,4721,David is already well vast with the basics of python and I tasked him right away to conduct some analysis with pandas. I am impressed and satisfied with the submissions made with the data exploration task and look forward to working with him over the next few weeks.,4.5625
2735,4722,Dodi has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,4.857142857142857
2736,4723,"Keeps time and active staff in Web Development Team
Open to learning new concepts in emerging technologies.",5.352941176470588
2737,4724,Surprisingly she accomplished so much in a short period of time,4.818181818181818
2738,4725,"Hans has successfully completed the first week of internship, and he is doing well.  We are going to equip him with hands-on skills and practical competence for the next 6 weeks. To become a better PC technician, I encourage him to buy his own PC tool kit.",4.446808510638298
2739,4726,"-She is flexible and willing to take on the task
-Punctual and attends all meetings
-Adapt easily with the project management tools asana and Trello",4.96
2740,4727,"Martin is has been collaborative throughout this week. 
Has kept maintained a regular routine 
However, it was observed he personally didnt have much more skills required to get works done in the programing / technology stacks that we assume so common on the market ie PHP and Javascript programing.",5.081632653061225
2741,4728,Brian has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,4.904761904761905
2742,4729,"Ronald has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff.",5.458333333333333
2743,4731,Rymon has started internship and he is doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,4.576923076923077
2744,4732,"Reginah has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff.",5.5
2745,4733,"Despite the distance to Stratcom, Duncan has managed to finish the first of week of internship. We wish him the very best.",4.590909090909091
2746,4734,"the student was gradually improving, abiding by instructions and being positive towards learning.",6.538461538461538
2747,4735,"Gilbert has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff.",5.5
2748,4737,Graceous has successfully completed the first week of internship. I encourage her to always contact the Trainer incase of any challenges.,5.571428571428571
2749,4739,"Joshua has started internship. We are going to equip him with hands-on skills in Networking & Systems Administration, PC repair & software maintenance for the next 6 weeks.",5.178571428571429
2750,4740,"Despite power black outs in our area, Francis has managed to complete the first of week of internship. Fortunately, we have a stand by generator. We are going to equip him with hands-on skills and practical competence.",4.918918918918919
2751,4741,"Despite a few challenges, Givious has managed to complete the first week of internship. I encourage him to get used to the distance because internship is only for 6 weeks.",4.733333333333333
2752,4742,Orientation done smoothly. Brian has been introduced formally to what actually occurs in a network operating center.,5.882352941176471
2753,4743,"Alex has started internship. We are going to equip him with hands-on skills in Networking & Systems Administration, Coding, PC repair & Software Maintenance for the next 6 weeks.",5.172413793103448
2754,4744,he is been good in every session,3.7142857142857144
2755,4745,"Time management is excellent, 
Active and complete assignments on time,
Pays attention during sessions and an active participant (Not quiet and dormant).",5.954545454545454
2756,4746,"He found things strange but well, he didn't hesitate to take them on.",4.384615384615385
2757,4748,Shamimuh has successfully completed the first week of internship. We are going to equip her with hands-on skills and practical competence for the next 6 weeks.,5.153846153846154
2758,4749,Venensio has successfully completed the first of week of internship and he is doing well. We are going to equip him with hands-on skills and practical competence.,5.037037037037037
2759,4751,"He is an engaging Man.
Collaborative and goal oriented.",5.222222222222222
2760,4754,"He was introduced to the organisation,  oriented and introduced to website designing",6.0
2761,4755,"Alvin has started internship. We are going to equip him with hands-on skills in Networking & Systems Administration, PC repair and Software maintenance, and Coding.",5.6
2762,4756,Tonney has been compliant with the first week.,4.875
2763,4758,George has successfully completed the first  week of internship. I encourage him to maximize the time at Stratcom to perfect all the practical concepts.,5.333333333333333
2764,4759,introduced to website designing and database management,7.0
2765,4760,"Despite a few challenges, Christopher has managed to complete the first week of internship. I encourage him to always contact the Trainer incase of any difficulty. I also encourage him to practice Cisco IOS  basic commands using simulators.",5.315789473684211
2766,4761,"Appointed as Team Leader for Web Development.
Active in Advanced web development.
Follows up on the upcoming task in Asana.",5.2
2767,4762,"Appointed as Team Leader for Data Science.
Active in Advanced web development and Data Science
He is perfect for skype communication and keeps time.",5.208333333333333
2768,4763,Jovan has started internship and he is doing well. I encourage him to find a way of memorizing the color standards for ethernet cables. (cross over and straight through),4.862068965517241
2769,4764,"He completed all tasks,created a good responsive clean code",5.666666666666667
2770,4765,"Bhan has started internship. For practice purposes, I  encourage him to buy his own PC tool kit.",4.647058823529412
2771,4768,"Committed to work and logins on time.
He has a clear goal for a given task and completes work on time",3.857142857142857
2772,4769,Aber Vanessa is doing well as an intern at Techademics Uganda Ltd. She has understood most of the practical skills taught. Hope she will do better in the second week of internship.,4.65625
2773,4770,Very Good,4.0
2774,4771,he is a good listener as he does what he is instructed to do after knowing something about it,3.9473684210526314
2775,4772,"Committed to software development and has experience in Laravel.
He keeps time and an active collaborator 
Pays attention to details.",5.65
2776,4774,Fantastic progress.,9.0
2777,4775,"Benedict has successfully completed the first week of internship. I encourage him not to compare himself with other interns, but to concentrate and focus on improving his hands-on skills.",5.482758620689655
2778,4776,"I commend his regular attendance, attention to instructions and his ability to think and come up with ideas that other team members base on to tackle their tasks allocated.
However, the technology stacks used at Boosted are completely new to him and it is observed that he had little programing knowledge limited to C and of which C for class. However, he is good at trying and practicing. Engaging him more to hands on with other teams shall be of good benefit and later on he shall be productive to the company as expected. He will have to deliver.",4.565656565656566
2779,4777,Very Good,4.0
2780,4779,"In this week start of his internship, he was punctual and proved attentive and interested in software issues.
He even cracks software jokes. That was amazing for other team members at Boosted.",5.03125
2781,4780,The internship had not yet kicked off.,4.571428571428571
2782,4781,"Communicates well with colleagues
Adapts easily to new technologies (Asana)
Keeps time",6.25
2783,4782,He's understanding the practical part.,6.8
2784,4783,"This was the beginning of her intership, we spent this week orienting her and letting her get used to our work environment. However, she was so promising and took initiative to get to know things.",4.628571428571429
2785,4784,"He joined with long hair. It was hard to differentiate him from other Bwaise people.
However was advised to make him. self neat next week and decent.",4.555555555555555
2786,4785,"I'm really happy with your determination to finish these tasks of setting up the environment and application deployment on UAT as well. I know it wasn't easy for the first time, but I knew you could do it. Your helpful attitude makes it clear that you can continue to take on new challenges and grow in the profession . Thank you for your extra effort.",4.430769230769231
2787,4786,David has started internship and he's doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,4.76
2788,4787,Jonathan has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.,5.0476190476190474
2789,4791,Wafula Emmanuel successively led a group of students through  PC hardware and components under my supervision.,5.875
2790,4792,Your learning velocity with regard to git is very commendable. Keep at it!,4.769230769230769
2791,4795,he is a dedicated worker as he keeps time and i am sure if he keep up the determination will become very good at what he does,3.6666666666666665
2792,4796,"She has been an engaging intern.
In the first week, she has exhibited team cheering skills.
Her presence in her teams add some more life.",4.52
2793,4799,He reported on Time and attended the Orientation and Induction Training.,5.636363636363637
2794,4801,Halimah has been oriented and given the first set of tasks which involves EDA (Exploratory Data Analysis) with pandas. I look forward to working with her,4.923076923076923
2795,4802,"-He has good workplace ethics
-Open to learning and committed",5.2
2796,4803,"The report developed by the student was a very good start. He showed good potential in research through the wide-array of information he managed to acquire from desk review of available online and hard copy documents. The next step is to analyze the findings from his research on the broadband policy. This will enable him appreciate the interventions being undertaken to help solve problems facing communications in our country.  
The aim of this week's tasks is to understand the framework within which the use of computers operate and also get appraised on regulatory tools and frameworks for communications in the industry.",5.198019801980198
2797,4804,"The student was a quick learner and was able to jump in very quickly. He showed a
lot of imitative in wanting to learn and competed all of the tasks we gave him in a
timely manner.",3.891891891891892
2798,4805,"First week of her internship, she has been an engaging team member",4.583333333333333
2799,4806,Student is punctual and follows instructions.,6.666666666666667
2800,4807,"Set development/testing environment for the web-application.
User module of the Legal Management system completed.
Interested in learning more about development.",7.1
2801,4808,introduced to the organisation and website designing,6.571428571428571
2802,4809,"This week start, Jonah has been responsive to company calls. I expect all to be better the coming week.",4.473684210526316
2803,4810,Natasha has completed the python starter course to get familiar with the programming language. This is critical for her to accomplish the tasks moving forward,5.36
2804,4812,"We dont work with groups Here.
We work with teams",4.0
2805,4813,Showed high levels of ingenuity and willingness to learn this week,5.090909090909091
2806,4814,Swaib has successfully completed the first week of internship. I encourage him to move with friends after training sessions.,5.578947368421052
2807,4815,"-She is active and committed to completing tasks on time
-She is well behaved and attends all meetings
-Pays attention to details",4.909090909090909
2808,4816,Alex is doing well at Techademics Uganda Ltd. He has understood most of the practical skills we have taught this week. We hope he will do better next week.,4.379310344827586
2809,4817,Impressive. He's doing well here at Techademics Uganda Ltd,5.555555555555555
2810,4818,Michelle has started internship and she is doing well. We are going to equip her with hands-on skills and practical competence for the next 6 weeks.,4.730769230769231
2811,4819,He proves teachable.,6.0
